transaction_id,transaction_reference,account_id,transaction_date,transaction_type,amount,currency,channel,merchant_name,created_at
226,TXN0000000226,15,2026-02-08 12:57:25,Withdrawal,1966.46,USD,Internet Banking,Esewa,2026-02-08 13:37:25
227,TXN0000000227,71,2025-12-31 01:49:12,deposit,14620.05,USD,ATM,Bhatbhateni,2025-12-31 02:37:12
228,TXN0000000228,14,2026-02-11 09:32:54,Deposit,72261.17,USD,ATM,Esewa,2026-02-11 10:12:54
229,TXN0000000229,44,2026-04-17 06:06:56,withdrawal,2687.2,USD,POS,Daraz,2026-04-17 07:00:56
230,TXN0000000230,68,2026-05-09 23:19:58,Withdrawal,20655.49,USD,ATM,ATM Cash,2026-05-09 23:20:58
231,TXN0000000231,3,2026-02-10 02:38:41,Deposit,43830.36,NPR,ATM,Bhatbhateni,2026-02-10 02:58:41
232,TXN0000000232,69,2025-12-21 20:04:36,Withdrawal,23785.88,npr,POS,Khalti,2025-12-21 20:55:36
233,TXN0000000233,103,2026-05-16 09:05:04,Withdrawal,48161.32,npr,Internet Banking,,2026-05-16 09:19:04
234,TXN0000000234,26,2026-05-23 22:48:53,deposit,79417.9,npr,Mobile Banking,Bhatbhateni,2026-05-23 23:33:53
235,TXN0000000235,120,2026-01-15 04:58:24,Withdrawal,5790.77,npr,Branch,ATM Cash,2026-01-15 05:00:24
236,TXN0000000236,130,2026-01-23 03:01:12,deposit,2162.83,USD,Mobile Banking,ATM Cash,2026-01-23 03:47:12
237,TXN0000000237,3,2026-05-06 21:58:18,Withdrawal,22578.79,USD,Branch,,2026-05-06 22:21:18
238,TXN0000000238,38,2025-12-14 02:33:03,withdrawal,41434.93,USD,Mobile Banking,Bhatbhateni,2025-12-14 02:57:03
239,TXN0000000239,33,2026-05-28 03:09:57,Card Payment,16716.88,NPR,,Esewa,2026-05-28 03:19:57
240,TXN0000000240,95,2026-04-03 05:54:24,Fee,45130.44,USD,Mobile Banking,Daraz,2026-04-03 06:26:24
241,TXN0000000241,53,2026-04-02 11:50:17,Transfer,53330.36,USD,Branch,Bhatbhateni,2026-04-02 12:08:17
242,TXN0000000242,50,2026-06-02 16:50:23,deposit,76579.75,npr,Branch,ATM Cash,2026-06-02 17:05:23
243,TXN0000000243,40,2026-05-22 08:03:14,Withdrawal,49798.32,NPR,POS,Khalti,2026-05-22 08:47:14
244,TXN0000000244,140,2026-04-12 02:26:25,Withdrawal,25359.23,NPR,Branch,Khalti,2026-04-12 02:31:25
245,TXN0000000245,12,2026-05-05 05:58:25,deposit,50292.47,NPR,ATM,Bhatbhateni,2026-05-05 06:46:25
246,TXN0000000246,66,2026-03-10 20:40:58,Withdrawal,13360.39,NPR,Branch,Daraz,2026-03-10 21:19:58
247,TXN0000000247,135,2026-05-15 20:45:25,Deposit,19837.26,NPR,Branch,,2026-05-15 20:46:25
248,TXN0000000248,29,2026-04-05 03:46:23,Transfer,133821.54,NPR,Mobile Banking,Bhatbhateni,2026-04-05 03:51:23
249,TXN0000000249,8,2026-03-28 07:12:57,withdrawal,39513.06,USD,POS,Daraz,2026-03-28 07:20:57
250,TXN0000000250,50,2026-01-14 09:08:31,Transfer,126319.62,USD,Mobile Banking,Esewa,2026-01-14 09:19:31
251,TXN0000000251,49,2026-01-08 08:47:56,deposit,60639.89,USD,Mobile Banking,Bhatbhateni,2026-01-08 09:30:56
252,TXN0000000252,117,2026-04-27 09:23:18,Deposit,31343.36,NPR,ATM,Daraz,2026-04-27 10:18:18
253,TXN0000000253,88,2026-01-08 16:56:21,deposit,66411.31,USD,,Esewa,2026-01-08 17:28:21
254,TXN0000000254,30,2026-04-04 06:12:01,Deposit,40379.33,USD,ATM,ATM Cash,2026-04-04 06:38:01
255,TXN0000000255,25,2026-04-24 10:07:34,Deposit,96966.39,NPR,Internet Banking,,2026-04-24 10:47:34
256,TXN0000000256,90,2026-03-14 02:58:45,Card Payment,48564.32,NPR,ATM,ATM Cash,2026-03-14 03:15:45
257,TXN0000000257,23,2026-03-22 22:16:59,Card Payment,11906.96,NPR,Internet Banking,Bhatbhateni,2026-03-22 22:30:59
258,TXN0000000258,10,2026-05-21 07:41:24,withdrawal,1876.91,USD,Internet Banking,Daraz,2026-05-21 08:20:24
259,TXN0000000259,106,2026-03-19 19:10:17,Deposit,63253.89,NPR,,Daraz,2026-03-19 19:38:17
260,TXN0000000260,122,2026-05-20 03:01:46,Card Payment,24412.98,NPR,Internet Banking,Esewa,2026-05-20 03:12:46
261,TXN0000000261,89,2026-02-20 04:31:14,Withdrawal,12274.89,NPR,POS,Esewa,2026-02-20 04:51:14
262,TXN0000000262,47,2026-04-04 21:59:59,Deposit,46583.52,USD,Branch,,2026-04-04 22:17:59
263,TXN0000000263,133,2026-01-16 21:28:05,Fee,8829.64,NPR,Mobile Banking,Bhatbhateni,2026-01-16 22:15:05
264,TXN0000000264,81,2025-12-07 04:01:12,Deposit,61093.25,NPR,Branch,,2025-12-07 04:14:12
265,TXN0000000265,92,2026-02-19 01:35:04,Card Payment,6675.6,NPR,POS,Esewa,2026-02-19 01:59:04
266,TXN0000000266,139,2026-03-08 17:11:00,Transfer,148902.97,USD,Mobile Banking,Bhatbhateni,2026-03-08 17:59:00
267,TXN0000000267,121,2026-01-06 15:48:10,Transfer,105292.99,NPR,POS,,2026-01-06 16:05:10
268,TXN0000000268,88,2026-01-07 07:30:36,Fee,28768.63,NPR,Branch,,2026-01-07 08:28:36
269,TXN0000000269,79,2026-05-13 22:55:11,deposit,39321.16,NPR,POS,Esewa,2026-05-13 23:25:11
270,TXN0000000270,115,2026-04-29 12:26:08,Deposit,79856.09,NPR,Mobile Banking,Khalti,2026-04-29 12:59:08
271,TXN0000000271,11,2026-01-06 03:06:23,Transfer,106835.32,NPR,POS,Khalti,2026-01-06 04:06:23
272,TXN0000000272,51,2026-05-24 21:24:25,deposit,42417.47,USD,Internet Banking,Khalti,2026-05-24 22:14:25
273,TXN0000000273,94,2026-02-04 06:03:32,Deposit,44547.46,USD,,,2026-02-04 06:15:32
274,TXN0000000274,71,2026-05-01 22:01:04,Transfer,137255.01,USD,,Bhatbhateni,2026-05-01 22:42:04
275,TXN0000000275,87,2025-12-11 17:03:46,Deposit,29921.16,NPR,POS,Bhatbhateni,2025-12-11 17:59:46
276,TXN0000000276,19,2026-03-09 00:29:27,Withdrawal,24372.99,NPR,Mobile Banking,Bhatbhateni,2026-03-09 00:33:27
277,TXN0000000277,55,2026-02-08 11:08:58,Fee,12605.93,USD,ATM,Khalti,2026-02-08 11:13:58
278,TXN0000000278,23,2026-02-04 07:29:34,Deposit,61379.73,npr,Branch,ATM Cash,2026-02-04 07:35:34
279,TXN0000000279,103,2025-12-16 17:01:46,Card Payment,944.23,npr,Branch,ATM Cash,2025-12-16 18:01:46
280,TXN0000000280,137,2026-01-21 05:07:42,deposit,56226.0,npr,POS,Esewa,2026-01-21 05:54:42
281,TXN0000000281,21,2026-05-25 02:04:53,Fee,31465.83,NPR,POS,,2026-05-25 02:15:53
282,TXN0000000282,19,2026-02-05 18:48:00,Withdrawal,30366.99,npr,Branch,Daraz,2026-02-05 19:33:00
283,TXN0000000283,54,2025-12-18 18:58:35,Withdrawal,36132.31,NPR,Internet Banking,Bhatbhateni,2025-12-18 19:34:35
284,TXN0000000284,84,2026-02-11 17:48:41,Deposit,65407.91,NPR,Mobile Banking,ATM Cash,2026-02-11 18:48:41
285,TXN0000000285,66,2026-05-08 07:20:53,Deposit,23380.01,USD,ATM,Khalti,2026-05-08 07:26:53
286,TXN0000000286,77,2025-12-20 14:52:25,withdrawal,45193.91,USD,POS,,2025-12-20 15:44:25
287,TXN0000000287,72,2026-03-13 11:45:44,Deposit,43509.22,NPR,Mobile Banking,,2026-03-13 11:48:44
288,TXN0000000288,130,2026-02-25 19:06:12,withdrawal,29784.56,NPR,,Daraz,2026-02-25 19:20:12
289,TXN0000000289,97,2026-05-31 21:46:19,Fee,46317.7,USD,POS,Esewa,2026-05-31 22:14:19
290,TXN0000000290,122,2026-04-20 02:28:41,Deposit,36269.91,NPR,,Daraz,2026-04-20 02:46:41
291,TXN0000000291,8,2026-02-10 12:55:34,deposit,73875.45,NPR,POS,Daraz,2026-02-10 13:47:34
292,TXN0000000292,77,2026-05-15 08:57:42,Deposit,72960.8,USD,Mobile Banking,Bhatbhateni,2026-05-15 09:29:42
293,TXN0000000293,74,2026-03-12 08:58:08,Deposit,5646.21,npr,ATM,Daraz,2026-03-12 09:55:08
294,TXN0000000294,100,2026-01-01 00:13:38,withdrawal,47861.14,npr,Mobile Banking,Esewa,2026-01-01 01:00:38
295,TXN0000000295,10,2025-12-29 07:43:48,Deposit,62748.98,NPR,Internet Banking,,2025-12-29 08:07:48
296,TXN0000000296,139,2026-03-28 11:03:32,Fee,31277.75,npr,POS,Daraz,2026-03-28 11:37:32
297,TXN0000000297,74,2026-06-02 12:56:30,Deposit,86359.18,USD,ATM,Khalti,2026-06-02 12:58:30
298,TXN0000000298,16,2026-03-28 10:00:06,Deposit,9357.52,NPR,,Esewa,2026-03-28 10:48:06
299,TXN0000000299,68,2025-12-18 23:04:19,Fee,14104.8,USD,Internet Banking,Bhatbhateni,2025-12-18 23:51:19
300,TXN0000000300,106,2026-01-12 06:50:22,Deposit,12635.2,USD,POS,Bhatbhateni,2026-01-12 07:40:22
301,TXN0000000301,80,2026-04-09 23:58:55,Fee,5754.86,NPR,Mobile Banking,Daraz,2026-04-10 00:42:55
302,TXN0000000302,78,2026-01-24 19:46:02,Card Payment,35326.51,npr,Branch,Esewa,2026-01-24 19:51:02
303,TXN0000000303,66,2026-04-06 21:53:54,Card Payment,7617.19,NPR,ATM,Bhatbhateni,2026-04-06 22:04:54
304,TXN0000000304,20,2026-01-08 00:05:45,Deposit,69466.89,NPR,Branch,,2026-01-08 00:31:45
305,TXN0000000305,24,2026-03-04 04:17:35,Fee,21608.41,USD,ATM,ATM Cash,2026-03-04 04:29:35
306,TXN0000000306,53,2026-01-04 06:41:29,Deposit,52020.44,USD,Internet Banking,Esewa,2026-01-04 06:46:29
307,TXN0000000307,135,2026-02-19 18:06:25,Card Payment,6146.57,npr,Branch,,2026-02-19 18:11:25
308,TXN0000000308,139,2026-04-22 21:46:43,withdrawal,26369.47,npr,POS,Esewa,2026-04-22 22:22:43
309,TXN0000000309,12,2026-03-09 17:41:45,Transfer,76191.94,USD,ATM,Bhatbhateni,2026-03-09 18:07:45
310,TXN0000000310,21,2026-02-13 02:28:20,Withdrawal,44010.26,NPR,Internet Banking,Daraz,2026-02-13 02:29:20
311,TXN0000000311,29,2025-12-30 03:01:23,Transfer,46542.95,NPR,Mobile Banking,Khalti,2025-12-30 03:08:23
312,TXN0000000312,94,2026-02-01 02:08:37,withdrawal,38368.78,NPR,Internet Banking,Bhatbhateni,2026-02-01 02:56:37
313,TXN0000000313,128,2025-12-17 21:47:03,Fee,4972.43,USD,POS,Daraz,2025-12-17 22:33:03
314,TXN0000000314,6,2025-12-14 09:42:47,Fee,9292.47,npr,Internet Banking,Khalti,2025-12-14 10:41:47
315,TXN0000000315,36,2025-12-27 12:50:06,Fee,39024.98,USD,,Daraz,2025-12-27 13:13:06
316,TXN0000000316,50,2026-02-07 10:01:01,Fee,14905.16,NPR,Mobile Banking,Daraz,2026-02-07 10:14:01
317,TXN0000000317,19,2026-03-14 23:19:46,Fee,9150.54,npr,Branch,Daraz,2026-03-15 00:11:46
318,TXN0000000318,80,2026-03-26 18:00:21,Transfer,48777.01,USD,POS,Bhatbhateni,2026-03-26 18:53:21
319,TXN0000000319,6,2026-05-28 20:07:25,Card Payment,21731.26,npr,POS,Daraz,2026-05-28 20:51:25
320,TXN0000000320,112,2026-02-03 01:18:47,Transfer,137301.62,USD,Branch,Khalti,2026-02-03 01:37:47
321,TXN0000000321,17,2026-05-06 09:03:33,Withdrawal,7791.18,npr,ATM,ATM Cash,2026-05-06 09:31:33
322,TXN0000000322,133,2026-01-13 19:56:37,deposit,85475.91,NPR,POS,Esewa,2026-01-13 20:56:37
323,TXN0000000323,85,2026-05-17 17:53:41,Deposit,20291.65,NPR,Mobile Banking,Esewa,2026-05-17 18:04:41
324,TXN0000000324,39,2026-05-20 07:16:34,Transfer,14988.51,NPR,,ATM Cash,2026-05-20 07:36:34
325,TXN0000000325,26,2026-05-14 20:52:50,withdrawal,39457.86,npr,,Esewa,2026-05-14 21:37:50
326,TXN0000000326,12,2026-01-13 22:21:21,withdrawal,23938.08,USD,Branch,ATM Cash,2026-01-13 22:31:21
327,TXN0000000327,92,2026-04-23 01:23:36,Fee,45997.12,npr,POS,Daraz,2026-04-23 02:23:36
328,TXN0000000328,51,2026-01-22 07:13:28,withdrawal,33447.47,NPR,Mobile Banking,Khalti,2026-01-22 07:41:28
329,TXN0000000329,43,2026-05-27 02:54:53,Transfer,43390.28,NPR,Internet Banking,,2026-05-27 02:57:53
330,TXN0000000330,75,2026-03-29 19:28:56,withdrawal,11555.74,USD,Branch,ATM Cash,2026-03-29 19:38:56
331,TXN0000000331,75,2025-12-25 04:54:06,Transfer,14203.47,NPR,,Khalti,2025-12-25 05:20:06
332,TXN0000000332,75,2026-04-13 14:34:35,Deposit,47017.48,npr,POS,Bhatbhateni,2026-04-13 15:07:35
333,TXN0000000333,67,2026-05-13 19:21:04,Card Payment,32090.48,NPR,,,2026-05-13 19:23:04
334,TXN0000000334,122,2026-02-03 02:53:41,withdrawal,7418.67,npr,Mobile Banking,Daraz,2026-02-03 03:49:41
335,TXN0000000335,113,2026-03-23 03:47:53,Fee,37163.76,USD,Internet Banking,Khalti,2026-03-23 04:19:53
336,TXN0000000336,6,2026-02-23 21:08:26,Deposit,45523.03,USD,Internet Banking,Esewa,2026-02-23 21:23:26
337,TXN0000000337,60,2026-02-26 09:12:49,withdrawal,3404.26,USD,ATM,Esewa,2026-02-26 09:31:49
338,TXN0000000338,69,2026-03-23 13:35:10,Withdrawal,11118.7,USD,Branch,ATM Cash,2026-03-23 14:19:10
339,TXN0000000339,26,2026-05-10 06:38:40,Deposit,97375.16,USD,POS,Esewa,2026-05-10 07:12:40
340,TXN0000000340,96,2025-12-24 03:10:10,Withdrawal,4441.9,USD,Branch,Bhatbhateni,2025-12-24 03:34:10
341,TXN0000000341,30,2026-05-09 04:37:56,deposit,65147.41,npr,Branch,,2026-05-09 05:15:56
342,TXN0000000342,103,2026-01-07 08:42:39,Withdrawal,9698.88,npr,Branch,Khalti,2026-01-07 08:54:39
343,TXN0000000343,51,2026-01-22 15:53:35,Deposit,46661.36,NPR,,Khalti,2026-01-22 16:44:35
344,TXN0000000344,107,2026-04-09 05:39:28,Transfer,52023.87,NPR,Branch,,2026-04-09 05:56:28
345,TXN0000000345,97,2025-12-29 06:00:09,Fee,12978.05,USD,Mobile Banking,Khalti,2025-12-29 06:17:09
346,TXN0000000346,16,2026-02-01 20:27:08,Transfer,46232.89,USD,Branch,Khalti,2026-02-01 20:54:08
347,TXN0000000347,42,2026-04-28 00:35:51,Fee,28711.45,USD,Mobile Banking,ATM Cash,2026-04-28 01:22:51
348,TXN0000000348,10,2026-05-07 12:37:28,Transfer,111232.0,NPR,Branch,Bhatbhateni,2026-05-07 12:44:28
349,TXN0000000349,136,2025-12-27 22:35:02,Withdrawal,28811.65,USD,Branch,,2025-12-27 23:13:02
350,TXN0000000350,112,2026-02-04 18:07:08,Card Payment,32037.47,npr,Branch,Daraz,2026-02-04 19:06:08
351,TXN0000000351,110,2026-02-25 02:42:18,Fee,49033.28,USD,Internet Banking,ATM Cash,2026-02-25 03:27:18
352,TXN0000000352,85,2026-01-23 18:54:12,Deposit,12495.46,npr,Mobile Banking,Khalti,2026-01-23 19:33:12
353,TXN0000000353,33,2026-01-19 18:28:18,Transfer,71814.99,NPR,POS,ATM Cash,2026-01-19 18:51:18
354,TXN0000000354,24,2026-02-19 15:17:00,deposit,56973.14,npr,Mobile Banking,Daraz,2026-02-19 16:06:00
355,TXN0000000355,119,2026-01-23 02:38:23,deposit,37641.19,npr,Branch,,2026-01-23 03:22:23
356,TXN0000000356,31,2025-12-20 10:45:46,Deposit,4248.64,USD,,Bhatbhateni,2025-12-20 11:34:46
357,TXN0000000357,81,2025-12-23 03:43:20,deposit,68252.18,USD,Branch,Daraz,2025-12-23 03:45:20
358,TXN0000000358,114,2026-03-16 21:11:52,Deposit,32689.54,NPR,Branch,Khalti,2026-03-16 21:33:52
359,TXN0000000359,75,2026-02-25 11:24:18,Transfer,92509.89,npr,,Daraz,2026-02-25 12:01:18
360,TXN0000000360,13,2026-04-30 16:31:17,Withdrawal,17048.3,USD,Mobile Banking,Daraz,2026-04-30 16:57:17
361,TXN0000000361,59,2026-02-08 07:39:38,Card Payment,38168.99,NPR,,ATM Cash,2026-02-08 08:02:38
362,TXN0000000362,42,2025-12-15 17:44:58,deposit,1389.4,USD,Branch,,2025-12-15 18:41:58
363,TXN0000000363,19,2026-05-29 15:48:49,Card Payment,42180.02,USD,Internet Banking,Khalti,2026-05-29 16:21:49
364,TXN0000000364,35,2025-12-13 03:55:48,Card Payment,2591.75,USD,ATM,Esewa,2025-12-13 04:24:48
365,TXN0000000365,1,2026-03-18 22:45:53,Withdrawal,44130.85,npr,Branch,ATM Cash,2026-03-18 23:38:53
366,TXN0000000366,96,2026-05-23 13:41:13,deposit,80711.82,USD,Mobile Banking,Bhatbhateni,2026-05-23 13:56:13
367,TXN0000000367,61,2026-01-03 00:20:20,Withdrawal,41297.98,NPR,ATM,,2026-01-03 00:40:20
368,TXN0000000368,84,2025-12-13 08:11:49,deposit,81584.82,npr,Branch,Bhatbhateni,2025-12-13 09:06:49
369,TXN0000000369,8,2026-03-18 10:50:59,Fee,8167.17,USD,ATM,Esewa,2026-03-18 11:47:59
370,TXN0000000370,88,2025-12-28 16:22:11,Fee,15401.84,NPR,Branch,Daraz,2025-12-28 16:42:11
371,TXN0000000371,72,2026-02-28 14:15:54,deposit,19266.7,USD,,Khalti,2026-02-28 15:10:54
372,TXN0000000372,2,2026-05-06 20:14:50,Card Payment,2159.57,USD,Branch,Bhatbhateni,2026-05-06 20:40:50
373,TXN0000000373,48,2025-12-20 11:22:49,Transfer,139998.55,npr,Branch,,2025-12-20 12:18:49
374,TXN0000000374,87,2026-04-23 08:27:28,Transfer,17572.58,NPR,Mobile Banking,,2026-04-23 09:05:28
375,TXN0000000375,53,2025-12-16 19:48:58,Withdrawal,35301.98,USD,POS,Khalti,2025-12-16 19:55:58
376,TXN0000000376,104,2026-03-03 08:43:06,Withdrawal,11529.01,npr,ATM,Esewa,2026-03-03 09:16:06
377,TXN0000000377,10,2026-02-16 09:12:17,withdrawal,11001.62,NPR,,Daraz,2026-02-16 10:07:17
378,TXN0000000378,29,2026-03-26 11:37:01,deposit,24283.94,USD,,ATM Cash,2026-03-26 12:01:01
379,TXN0000000379,59,2026-01-03 06:28:19,Deposit,94862.75,USD,Branch,ATM Cash,2026-01-03 07:16:19
380,TXN0000000380,77,2025-12-31 10:49:35,Deposit,53736.81,USD,Branch,Khalti,2025-12-31 11:08:35
381,TXN0000000381,19,2026-03-06 06:28:45,Withdrawal,44598.58,NPR,Internet Banking,Bhatbhateni,2026-03-06 07:11:45
382,TXN0000000382,71,2026-04-01 13:00:30,Card Payment,44088.8,USD,Internet Banking,Bhatbhateni,2026-04-01 13:37:30
383,TXN0000000383,56,2026-03-01 07:02:57,Card Payment,46829.06,npr,Internet Banking,Daraz,2026-03-01 07:46:57
384,TXN0000000384,13,2026-05-23 12:54:28,Fee,11652.26,USD,Internet Banking,Khalti,2026-05-23 13:23:28
385,TXN0000000385,79,2026-05-10 08:46:24,Transfer,28290.76,NPR,,,2026-05-10 09:46:24
386,TXN0000000386,23,2025-12-27 08:57:13,Transfer,87271.79,USD,Mobile Banking,Esewa,2025-12-27 09:38:13
387,TXN0000000387,96,2026-02-15 11:04:34,Card Payment,6620.69,NPR,Branch,Daraz,2026-02-15 11:16:34
388,TXN0000000388,13,2026-01-05 13:47:03,Deposit,9524.81,NPR,Branch,Daraz,2026-01-05 14:26:03
389,TXN0000000389,43,2026-01-01 19:51:35,Fee,820.26,NPR,ATM,Khalti,2026-01-01 20:20:35
390,TXN0000000390,6,2026-02-19 12:30:10,Withdrawal,24327.97,npr,POS,,2026-02-19 12:35:10
391,TXN0000000391,15,2026-02-06 03:34:04,Withdrawal,16323.74,npr,Branch,Bhatbhateni,2026-02-06 04:03:04
392,TXN0000000392,33,2026-03-12 16:28:30,Transfer,66986.6,npr,Mobile Banking,Esewa,2026-03-12 17:04:30
393,TXN0000000393,47,2025-12-07 17:01:49,Deposit,6105.83,USD,Internet Banking,,2025-12-07 17:38:49
394,TXN0000000394,44,2026-03-08 05:32:49,withdrawal,46317.52,npr,,ATM Cash,2026-03-08 06:10:49
395,TXN0000000395,92,2026-01-11 00:49:09,Deposit,32741.21,NPR,Branch,Bhatbhateni,2026-01-11 01:44:09
396,TXN0000000396,109,2026-04-10 02:41:06,Transfer,58704.03,NPR,POS,Daraz,2026-04-10 02:58:06
397,TXN0000000397,13,2026-02-22 18:16:38,deposit,34773.2,npr,POS,Daraz,2026-02-22 18:36:38
398,TXN0000000398,118,2026-03-07 18:56:41,Withdrawal,35395.43,USD,Internet Banking,Daraz,2026-03-07 19:03:41
399,TXN0000000399,7,2026-05-03 03:00:57,withdrawal,2794.14,NPR,,ATM Cash,2026-05-03 03:30:57
400,TXN0000000400,19,2026-05-27 11:00:52,Transfer,20252.71,npr,Mobile Banking,ATM Cash,2026-05-27 11:46:52
401,TXN0000000401,58,2026-02-01 06:38:27,Card Payment,23696.63,npr,Branch,ATM Cash,2026-02-01 07:37:27
402,TXN0000000402,51,2026-03-22 00:47:10,Card Payment,32750.13,npr,POS,Khalti,2026-03-22 00:48:10
403,TXN0000000403,98,2026-02-09 08:35:36,Withdrawal,19614.96,USD,POS,Bhatbhateni,2026-02-09 09:14:36
404,TXN0000000404,69,2026-02-10 00:12:26,Fee,43315.98,NPR,Mobile Banking,ATM Cash,2026-02-10 00:33:26
405,TXN0000000405,29,2026-01-11 01:52:29,deposit,19033.87,NPR,ATM,Bhatbhateni,2026-01-11 02:35:29
406,TXN0000000406,23,2026-04-22 19:11:56,withdrawal,48502.41,NPR,Internet Banking,Esewa,2026-04-22 19:36:56
407,TXN0000000407,10,2025-12-08 07:56:12,withdrawal,1762.45,npr,Branch,Esewa,2025-12-08 08:49:12
408,TXN0000000408,140,2025-12-29 13:58:10,deposit,5858.45,USD,,Daraz,2025-12-29 14:09:10
409,TXN0000000409,20,2026-05-02 15:41:33,Fee,14709.26,NPR,Mobile Banking,Khalti,2026-05-02 16:29:33
410,TXN0000000410,8,2026-03-04 20:52:58,Fee,21891.24,npr,Mobile Banking,Esewa,2026-03-04 21:17:58
411,TXN0000000411,26,2026-03-27 15:27:13,withdrawal,7162.27,npr,Internet Banking,Daraz,2026-03-27 16:13:13
412,TXN0000000412,24,2026-03-28 22:39:30,Card Payment,38858.62,USD,Mobile Banking,Khalti,2026-03-28 23:35:30
413,TXN0000000413,70,2025-12-21 04:01:44,Deposit,70058.97,NPR,Mobile Banking,Khalti,2025-12-21 04:29:44
414,TXN0000000414,75,2026-01-16 22:18:58,Transfer,126733.43,USD,Mobile Banking,Daraz,2026-01-16 22:39:58
415,TXN0000000415,106,2026-03-10 02:10:08,Card Payment,16176.75,npr,Mobile Banking,,2026-03-10 02:18:08
416,TXN0000000416,132,2026-04-19 03:16:36,withdrawal,15824.79,npr,POS,,2026-04-19 03:43:36
417,TXN0000000417,72,2026-01-04 03:42:10,Transfer,60391.65,NPR,POS,Esewa,2026-01-04 03:56:10
418,TXN0000000418,80,2026-01-13 08:56:13,Transfer,75682.68,npr,Branch,Daraz,2026-01-13 09:24:13
419,TXN0000000419,10,2026-03-10 01:17:16,withdrawal,3209.19,USD,Mobile Banking,Khalti,2026-03-10 02:06:16
420,TXN0000000420,58,2026-02-07 08:03:29,Fee,4299.95,npr,,Esewa,2026-02-07 08:52:29
421,TXN0000000421,70,2026-01-06 09:26:13,Transfer,26170.98,NPR,,Khalti,2026-01-06 10:26:13
422,TXN0000000422,33,2026-01-31 01:20:32,Card Payment,3381.44,USD,Branch,Daraz,2026-01-31 01:37:32
423,TXN0000000423,21,2026-03-08 05:47:26,Card Payment,28427.93,USD,POS,Esewa,2026-03-08 06:23:26
424,TXN0000000424,54,2026-03-22 05:38:43,Deposit,14982.83,NPR,Internet Banking,Bhatbhateni,2026-03-22 06:32:43
425,TXN0000000425,108,2026-01-29 20:47:47,deposit,80514.1,NPR,,Esewa,2026-01-29 21:28:47
426,TXN0000000426,14,2025-12-08 18:24:01,Deposit,96221.17,NPR,Branch,Bhatbhateni,2025-12-08 18:49:01
427,TXN0000000427,121,2025-12-30 21:46:34,Deposit,71579.05,npr,Internet Banking,Daraz,2025-12-30 22:29:34
428,TXN0000000428,132,2026-03-30 00:04:44,Transfer,95197.49,USD,Branch,,2026-03-30 00:27:44
429,TXN0000000429,122,2026-05-13 17:51:00,deposit,99038.18,npr,Internet Banking,Bhatbhateni,2026-05-13 18:33:00
430,TXN0000000430,98,2026-01-30 11:19:52,Transfer,75493.94,NPR,,Bhatbhateni,2026-01-30 11:34:52
431,TXN0000000431,6,2026-01-13 22:27:12,deposit,45497.51,USD,Internet Banking,ATM Cash,2026-01-13 23:22:12
432,TXN0000000432,70,2026-04-21 21:36:06,withdrawal,5395.38,npr,Branch,Esewa,2026-04-21 21:44:06
433,TXN0000000433,84,2026-01-01 22:43:19,Withdrawal,14737.52,USD,POS,Daraz,2026-01-01 23:13:19
434,TXN0000000434,52,2025-12-27 09:45:46,Withdrawal,27797.71,USD,Branch,Esewa,2025-12-27 09:58:46
435,TXN0000000435,89,2025-12-14 17:44:36,Card Payment,2987.78,USD,POS,Khalti,2025-12-14 18:01:36
436,TXN0000000436,55,2026-03-23 18:21:54,Transfer,73020.82,USD,Branch,Khalti,2026-03-23 19:18:54
437,TXN0000000437,68,2025-12-16 12:55:27,Deposit,26993.44,NPR,ATM,,2025-12-16 13:17:27
438,TXN0000000438,36,2025-12-30 14:47:08,Withdrawal,40953.06,npr,Branch,ATM Cash,2025-12-30 15:41:08
439,TXN0000000439,17,2026-04-17 14:15:33,Deposit,14843.22,USD,POS,Daraz,2026-04-17 14:25:33
440,TXN0000000440,73,2026-01-15 19:20:03,deposit,88683.32,npr,ATM,Esewa,2026-01-15 19:41:03
441,TXN0000000441,59,2026-05-14 06:51:50,Deposit,19666.04,NPR,ATM,Khalti,2026-05-14 07:08:50
442,TXN0000000442,12,2026-05-06 06:56:57,Card Payment,2810.3,NPR,Internet Banking,ATM Cash,2026-05-06 07:43:57
443,TXN0000000443,116,2026-03-21 23:45:34,Fee,12115.97,NPR,POS,Khalti,2026-03-21 23:54:34
444,TXN0000000444,11,2025-12-15 16:21:23,withdrawal,3254.75,USD,Branch,Esewa,2025-12-15 16:47:23
445,TXN0000000445,69,2026-04-26 11:45:13,withdrawal,19081.6,npr,Branch,ATM Cash,2026-04-26 11:58:13
446,TXN0000000446,112,2025-12-20 14:18:50,withdrawal,23950.32,NPR,Branch,Daraz,2025-12-20 14:36:50
447,TXN0000000447,129,2025-12-23 18:45:48,withdrawal,7233.02,npr,,,2025-12-23 19:04:48
448,TXN0000000448,126,2026-04-01 19:57:37,Transfer,13178.64,npr,Branch,Khalti,2026-04-01 20:05:37
449,TXN0000000449,32,2025-12-15 05:58:40,Transfer,88692.09,USD,Branch,ATM Cash,2025-12-15 06:42:40
450,TXN0000000450,109,2026-03-11 08:00:11,Transfer,31745.58,USD,POS,Esewa,2026-03-11 08:25:11
451,TXN0000000451,47,2026-05-10 08:53:18,withdrawal,46425.54,npr,Internet Banking,Khalti,2026-05-10 09:09:18
